"ID";"Description";"setSize";"enrichmentScore";"NES";"pvalue";"p.adjust";"qvalue";"rank";"leading_edge";"core_enrichment";"Class"
"GO:0019693";"GO:0019693";"ribose phosphate metabolic process";331;0.406461431697564;1.72436290424106;1.06435080596277e-07;1.44553690856339e-05;1.24699705197988e-05;3163;"tags=39%, list=21%, signal=31%";"TMSB4X/MT-ND1/MT-ND4L/NDUFV2/ZBTB7A/NME4/ATP5F1E/HSPA8/APP/ATP5MC2/MT-ND6/MT-ND2/MT-ND4/APRT/GUK1/NDUFB11/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/ATP5F1A/FIS1/NDUFA13/FBP1/PAPSS1/ATP5PD/NDUFB5/HSPA1A/PKM/ATP5F1B/CMPK1/EP300/NDUFB10/SDHA/UCP2/G6PD/NDUFS6/NDUFS7/NDUFA8/ATP5F1D/ATP5IF1/NDUFA11/NDUFA7/NDUFA5/MT-ATP6/HINT1/NDUFV3/ATP5MF/ATP5MC3/ATP6V1A/TSPO/HK1/NDUFS3/GMPS/NME2/PNP/ATP5ME/OGDH/NDUFA1/GPI/NDUFC1/ATP5MG/NME1/NDUFA9/NDUFB6/MTCH2/NDUFC2/GNAI3/ATP1B1/IMPDH2/NUDT5/GUCY1A1/NDUFB2/STOML2/CLPX/NDUFS8/VCP/GIT1/NDUFB7/ENO1/GART/PRKACA/HK2/ATP6V1B2/ATP6V0C/SDHB/NUDT9/NDUFB1/ENTPD7/NDUFS5/INSR/PARP1/PRKAG1/GMPR2/ATP5F1C/UCK1/MAP2K1/BPNT1/STAT3/IER3/BCL2L13/NDUFA12/ADSL/AK1/PDE4B/DDIT4/PGAM1/HDAC4/PRPS2/LIPA/ATP5PF/PGK1/BAD/ATP5MC1/PRKAG2/DCK/ARL2/NDUFB3/DMAC2L/NDUFB4/ENPP1/COL6A1/EFL1/ADCY3/SLC25A25";"BP"
"GO:0009636";"GO:0009636";"response to toxic substance";204;0.449067575027423;1.80719635252769;1.38984665804314e-07;1.8447055643118e-05;1.59134117353934e-05;3488;"tags=36%, list=23%, signal=28%";"GPX4/SELENOW/UBA52/CDH1/NQO1/PRDX2/MGST1/MT-CYB/GSR/COMT/GSTK1/MT2A/TXNDC17/FIS1/CAT/SOD1/PRXL2A/MT1E/PRDX6/BAX/AIFM1/MGST2/SELENOF/TXNRD1/MT1X/APOE/RDH11/CNP/SELENOT/KDM1A/PNKD/SCFD1/RALBP1/PRDX3/TP53INP1/ALAD/DHFR/ABCB6/ADH5/SELENOS/SRF/AKR1A1/PRDX1/MGST3/BAK1/ALDH2/AHR/BPHL/HAGH/PRDX4/LANCL1/SLC30A1/FECH/MB/SESN1/SRXN1/NNT/GSTZ1/MT1G/ALAS1/SLC39A8/EPHX1/RAB29/FMC1/GSTO1/COL6A1/PRDX5/ABCG1/CPOX/ATP7A/INHBB/FOS/SLC22A5";"BP"
"GO:0034109";"GO:0034109";"homotypic cell-cell adhesion";88;0.574126952904362;2.07830520686088;2.31828637064162e-07;3.00862053434379e-05;2.5953961566996e-05;2881;"tags=32%, list=19%, signal=26%";"HSPB1/ACTB/ACTG1/CD9/CSRP1/CD99/DSP/PPIA/F11R/PDIA3/ADGRG1/JUP/CTNNB1/TSPAN9/ZNF703/CLIC1/TLN1/MYH9/DSG2/FIBP/MAP2K1/RAP2B/CEACAM5/DSC2/PTPRU/BLOC1S4/FLNA/JAK1";"BP"
"GO:0006873";"GO:0006873";"intracellular monoatomic ion homeostasis";442;0.373428816650533;1.61913132925942;2.46826163078847e-07;3.13361911387058e-05;2.70322658236925e-05;3137;"tags=29%, list=21%, signal=23%";"CYB561/B2M/SLC12A2/ASPH/CCDC47/FTH1/LAMP1/APP/CALM2/FTL/SLC39A6/ATP6AP1/CYBA/YWHAE/GRN/GRINA/MT2A/NPTN/RAB7A/CHP1/NDFIP1/TMEM165/TMCO1/SOD1/SLC39A7/ATP6V0E1/ANXA6/ISCU/ATP5F1B/HERPUD1/ARF1/SLC30A9/CLN3/ATP6V1G1/ATP2A2/IBTK/ATOX1/LAMP2/CALR/RMDN3/ATP6V0B/ATP2C1/ATP13A3/MT1E/CALM3/ATP6AP2/ATP13A1/BAX/ATP6V1A/ATP1A1/TMBIM6/AFG3L2/NCOA4/DIAPH1/SLC39A9/VPS54/CREG1/SLC9A1/CLCN3/ATP6V1F/MT1X/ATP6V0D1/TESMIN/ERO1A/APOE/ATP1B1/HEXB/MAIP1/STOML2/SNAPIN/TMEM9/HSP90B1/TFRC/SELENOK/SPNS1/PPT1/MCU/PRKACA/ATP6V1B2/SMDT1/ATP6V0C/EGLN1/CLN6/SMAD4/FLVCR1/PDZD8/MTLN/RNASEK/ABCB6/ATP6V0E2/ATP6V1D/SRI/BAK1/ATP2A3/RAP1GDS1/SLC30A5/IREB2/MCUR1/CNNM4/PLCB4/NEO1/SLC30A7/SLC30A1/BMPR1A/BOLA3/CYBRD1/STIM1/SLC9A7/MINPP1/MT1G/PDPK1/SLC40A1/ATP2B1/SLC39A8/ANKRD9/SCO2/FLNA/ATP2B4/GSTO1/SLC46A1/SLC39A13/CALM1/WFS1/ABCB7/BOK/CISD1";"BP"
"GO:0072593";"GO:0072593";"reactive oxygen species metabolic process";197;0.446154562558827;1.79340773717211;3.77009734751917e-07;4.68454649138552e-05;4.0411390605211e-05;3156;"tags=32%, list=21%, signal=26%";"TFAP2A/DCXR/APP/NQO1/PRDX2/RHOA/MT-ND2/CYBA/RAC1/NDUFS4/ELAVL1/CAT/TP53/SOD1/UCP2/G6PD/NDUFS6/GRB2/ATP5IF1/FOXO3/ROMO1/PRDX6/FAM210B/TSPO/NDUFS3/VDAC1/RAB27A/ARF4/GNAI2/TRAP1/CLCN3/NDUFC2/ACOX1/PARL/RIPK1/HK2/THBS1/PRDX3/SH3PXD2A/DHFR/PRDX1/STAT3/IFI6/TUSC2/IER3/RNF41/PRDX4/BCR/PDK4/MB/SESN1/PDGFB/NNT/DDIT4/LIPA/INAVA/PDK3/COQ7/CDKN1A/COL6A1/ABCB7/ZNF205/PRDX5/TGFBR2";"BP"
"GO:0006120";"GO:0006120";"mitochondrial electron transport, NADH to ubiquinone";48;0.668158282594206;2.18357007869789;4.13609564815699e-07;5.03224970525767e-05;4.34108635352618e-05;1802;"tags=71%, list=12%, signal=63%";"MT-ND1/MT-ND4L/NDUFV2/MT-ND6/MT-ND2/MT-ND4/NDUFS4/NDUFAB1/NDUFA2/MT-ND3/MT-ND5/NDUFA3/NDUFB9/NDUFB5/ISCU/NDUFB10/NDUFS6/NDUFS7/NDUFA8/NDUFA11/NDUFA7/NDUFA5/NDUFV3/NDUFS3/NDUFA1/NDUFC1/NDUFA9/NDUFB6/NDUFC2/NDUFB2/NDUFS8/NDUFB7/NDUFB1/NDUFS5";"BP"
"GO:0006397";"GO:0006397";"mRNA processing";438;-0.345969035012081;-1.56311819054979;5.17685618890218e-07;6.16996737616097e-05;5.32254215254261e-05;2358;"tags=37%, list=16%, signal=32%";"EXOSC10/RBM38/DUS3L/ISY1/PCBP4/TRMT10C/PRPF18/SNRNP35/SSU72/PUS1/THOC1/TENT4A/RBM19/THOC6/CWC27/SNRPA1/RBM23/MBNL2/RPRD2/USP39/PPIL3/PPWD1/RBBP6/ZC3H3/CPSF7/METTL3/SART1/SMU1/PRPF38A/PRPF38B/PUS7L/ARVCF/DHX38/PCF11/CMTR1/LSM1/XAB2/ZRANB2/FRA10AC1/DHX36/PRPF39/RRP1B/FAM50A/NSUN2/PPP1R8/CPSF3/SAFB2/FMR1/CPSF2/CASC3/SRPK2/PAPOLA/CPSF1/RBM10/CDK12/CLASRP/NCBP1/SNRPA/RNPS1/FIP1L1/AKAP17A/MTREX/YBX1/CDK13/CRNKL1/SUPT6H/DDX1/SART3/GEMIN7/THOC2/RBM17/NCBP3/NOL3/PUF60/SETX/SCAF1/ACIN1/IVNS1ABP/TENT2/IK/RBM14/SFPQ/AQR/RNGTT/CMTR2/CD2BP2/THRAP3/IWS1/AKAP8L/SNRPG/YTHDC1/SRSF7/HNRNPLL/CDC5L/CDC73/SLTM/PAXBP1/RBM5/RPRD1A/XRN2/SRRM1/DAZAP1/HSF1/TCERG1/LUC7L/HDAC7/SNRNP25/USP4/PRPF31/DHX9/SRSF5/SF3B3/SCAF11/PRPF3/SRSF3/UPF1/CDK9/TRA2B/GPATCH8/SF3A2/SON/SRSF2/PRPF6/RSRP1/PTBP3/RBM39/DDX46/CPSF6/ARL6IP4/PNN/SNRNP200/ESRP1/LUC7L2/CELF1/KHDC4/SUGP2/RBM6/HNRNPUL1/HNRNPL/SAFB/HNRNPH3/RBM25/ARGLU1/SNRNP70/DDX39B/SRRM2/DHX40/ESRP2/SRSF4/HNRNPU/WDR33/PAN3/TRA2A/ILF3/DHX15/TIA1/LUC7L3/DDX42/DDX5/CSTF3/CIRBP/HNRNPA2B1";"BP"
"GO:0090257";"GO:0090257";"regulation of muscle system process";195;0.441410434771123;1.7711117374328;5.76339467145685e-07;6.7316449762616e-05;5.80707513633526e-05;3110;"tags=28%, list=21%, signal=23%";"ASPH/C12orf57/HSP90AA1/LMNA/CALM2/RHOA/DSP/GRK2/JUP/SOD1/ANXA6/STUB1/ATP2A2/G6PD/ROCK1/IGFBP5/DAG1/TPM1/TNFRSF1A/FOXO3/CALM3/ORMDL3/DOCK5/ATP1A1/SLC9A1/ATP1B1/GUCY1A1/PPP3CA/YY1/ENO1/PRKACA/GSK3A/SMAD4/MTPN/DAPK3/DSG2/CAMK2G/SRF/PARP1/SRI/MAP2K1/TWF1/PDE4B/HDAC4/DSC2/NOTCH1/FGF13/ATP2B1/ATP2B4/ITGA2/MEF2A/GSTO1/CALM1/SMAD7/BECN1";"BP"
"GO:0055080";"GO:0055080";"monoatomic cation homeostasis";499;0.35471197972539;1.5513171058978;8.09606637089772e-07;9.27078972667504e-05;7.99747650177843e-05;2667;"tags=25%, list=18%, signal=21%";"CYB561/B2M/SLC12A2/ASPH/CCDC47/FTH1/LAMP1/APP/CALM2/FTL/SLC39A6/ATP6AP1/CYBA/YWHAE/GRN/GRINA/EIF2AK1/COMT/MT2A/NPTN/RAB7A/CHP1/NDFIP1/TMEM165/TMCO1/SOD1/SLC39A7/ATP6V0E1/ANXA6/ISCU/ATP5F1B/HERPUD1/ARF1/SLC30A9/CLN3/ATP6V1G1/ATP2A2/IBTK/ATOX1/LAMP2/CALR/RMDN3/ATP6V0B/ATP2C1/ATP13A3/MT1E/CALM3/ATP6AP2/ATP13A1/BAX/ATP6V1A/ATP1A1/TMBIM6/AFG3L2/NCOA4/DIAPH1/SLC39A9/VPS54/CREG1/CNNM3/SLC9A1/CLCN3/ATP6V1F/MT1X/ATP6V0D1/TESMIN/ERO1A/APOE/ATP1B1/HEXB/ZNHIT1/MAIP1/STOML2/SNAPIN/TMEM9/COMMD1/HSP90B1/TFRC/S100A14/SELENOK/HYAL2/SPNS1/PPT1/MCU/PRKACA/ATP6V1B2/SMDT1/ATP6V0C/EGLN1/CLN6/SMAD4/FLVCR1/PDZD8/MTLN/RNASEK/ABCB6/ATP6V0E2/ATP6V1D/SRI/BAK1/ATP2A3/RAP1GDS1/SLC30A5/IREB2/MCUR1/CNNM4/PLCB4/NEO1/SLC30A7/PDK4/SLC30A1/BMPR1A/BOLA3/FECH/CYBRD1/STIM1/SLC9A7/MINPP1/MT1G/PDPK1/SLC40A1/ATP2B1/SLC39A8";"BP"
"GO:0051051";"GO:0051051";"negative regulation of transport";345;0.380777409281861;1.62266670983109;8.79649714265869e-07;9.87914294483207e-05;8.52227435723978e-05;3185;"tags=28%, list=21%, signal=23%";"B2M/OAZ1/VAMP8/OS9/RACK1/MIDN/NEDD4L/CALM2/CD74/ANXA2/PROM2/YWHAE/IDH2/PPP3R1/YWHAQ/RAC1/ERBB3/CLDN3/ARHGAP1/RAB11FIP1/RAB7A/APOD/FIS1/CHP1/NDFIP1/LRPAP1/HES1/AKT2/ISCU/ERLEC1/UCP2/ARF6/APPL2/TNFRSF1A/ITGAV/CALM3/REST/TSPO/TMBIM6/PSMD9/VDAC1/ENY2/DERL2/PEA15/SNX3/CSK/GNAI2/ARL6IP5/CD47/APOE/SESTD1/NUP153/LGALS3/PPP3CA/SNX12/COMMD1/UBE2G2/NR1H2/HADH/PNKD/GSK3A/THBS1/VAMP3/HDAC3/SELENOS/ATP9A/CAB39/RAP1A/VPS4B/OAZ2/CYP51A1/NDUFAF2/ATG3/NEO1/CNN2/BCR/SLC30A1/GNB5/WDR41/SMCR8/YWHAB/RAB33B/NOTCH1/UBE2J1/GGCX/NFKBIA/CRBN/ERP29/INSIG1/UBAC2/GSTO1/SNX33/ENPP1/CALM1/CRY2/DDX39A/MDFIC/BARD1";"BP"
"GO:0007599";"GO:0007599";"hemostasis";210;0.429393843464207;1.73817153592387;1.86193810322168e-06;0.000205164500430464;0.000176985814538609;2906;"tags=22%, list=19%, signal=18%";"HSPB1/ACTB/ACTG1/CD9/GNAQ/CSRP1/PRDX2/ANXA2/PPIA/F11R/PDIA3/ZNF385A/GNA13/LMAN1/ADGRG1/ANXA5/COL3A1/TSPAN9/USF1/RAB27A/GPI/CLIC1/TLN1/APOE/FN1/MYH9/THBS1/DGKZ/SRF/FIBP/VAV2/RAP2B/ITPK1/ANO6/PDGFB/JMJD1C/GGCX/VAV3/DTNBP1/PABPC4/ENPP4/BLOC1S4/FLNA/PLAT/LNPK/ITGA2";"BP"
"GO:0008380";"GO:0008380";"RNA splicing";406;-0.342194320877459;-1.54323445728177;1.96582660240796e-06;0.000212600506630787;0.000183400509144727;2005;"tags=34%, list=13%, signal=30%";"RBM19/THOC6/CWC27/SNRPA1/RBM23/MBNL2/USP39/PPIL3/RBM12/PPWD1/METTL3/SART1/SMU1/CLK2/PRPF38A/PRPF38B/SUPT7L/ARVCF/DHX38/LSM1/XAB2/ZRANB2/FRA10AC1/PRPF39/RRP1B/FAM50A/PPP1R8/FMR1/CASC3/SRPK2/CLK3/FASTK/RBM10/CDK12/CLASRP/NCBP1/SNRPA/RNPS1/AKAP17A/MTREX/YBX1/CDK13/CRNKL1/SUPT6H/DDX1/SART3/GEMIN7/THOC2/RBM17/TRRAP/NOL3/PUF60/SETX/SCAF1/ACIN1/IVNS1ABP/IK/RBM14/SFPQ/CCNL1/AQR/MPHOSPH10/CD2BP2/THRAP3/ATXN7L3/IWS1/CLK1/AKAP8L/PRMT1/SNRPG/YTHDC1/SRSF7/HNRNPLL/CDC5L/PAXBP1/HNRNPH2/RBM5/PPIG/SRRM1/DAZAP1/TCERG1/LUC7L/SNRNP25/USP4/PRPF31/DHX9/SRSF5/SF3B3/SCAF11/PRPF3/SRSF3/UPF1/TRA2B/GPATCH8/SF3A2/SON/SRSF2/FUS/PRPF6/POLR2A/RSRP1/PTBP3/RBM39/DDX46/ARL6IP4/PNN/SNRNP200/ESRP1/LUC7L2/CELF1/KHDC4/SUGP2/RBM6/HNRNPUL1/USP22/CCNL2/HNRNPL/HNRNPH3/RBM25/ARGLU1/SNRNP70/DDX39B/SRRM2/DHX40/ESRP2/SRSF4/HNRNPU/ZNF638/TRA2A/ILF3/DHX15/TIA1/LUC7L3/DDX42/DDX5/CIRBP/HNRNPA2B1";"BP"
"GO:0006937";"GO:0006937";"regulation of muscle contraction";132;0.478562231331329;1.83146705192756;2.13406402342621e-06;0.000226598798123801;0.000195476180212782;3072;"tags=27%, list=20%, signal=21%";"ASPH/C12orf57/HSP90AA1/CALM2/RHOA/DSP/GRK2/JUP/SOD1/ANXA6/STUB1/ATP2A2/TPM1/CALM3/ORMDL3/DOCK5/ATP1A1/SLC9A1/ATP1B1/GUCY1A1/ENO1/PRKACA/DAPK3/DSG2/SRF/SRI/MAP2K1/PDE4B/DSC2/FGF13/ATP2B1/ITGA2/GSTO1/CALM1/SMAD7";"BP"
"GO:0042060";"GO:0042060";"wound healing";382;0.371431980954132;1.59040341083177;3.09384524062439e-06;0.000322643860807972;0.000278329761684743;3021;"tags=25%, list=20%, signal=20%";"HSPB1/ERBB2/ACTB/ACTG1/XBP1/SLC12A2/CD9/GNAQ/DDR1/CSRP1/RHOC/PRDX2/ANXA2/RHOA/DSP/PPIA/CLDN4/F11R/ERBB3/MIA3/PDIA3/CLDN3/GNA13/LMAN1/AHNAK/ADGRG1/EPPK1/SDC4/CHMP3/ANXA5/CHMP1B/OCLN/COL3A1/ITGB6/CHMP1A/ITGB1/DAG1/CHMP4B/TPM1/CHMP2A/ITGAV/B4GALT1/TIMP1/MACF1/TSPAN9/CHMP5/USF1/RAB27A/CLIC1/ARFGEF1/TLN1/APOE/ITGB5/PPP3CA/FN1/RREB1/MYH9/THBS1/CHMP2B/TGFBR1/DGKZ/ADIPOR2/ARL8B/EPB41L4B/SRF/VPS4B/CHMP7/FIBP/TOR1A/VAV2/RAP2B/CADM4/CNN2/ITPK1/ANO6/PDGFB/VEGFB/JMJD1C/CASP7/GGCX/VAV3/DTNBP1/PABPC4/ENPP4/BLOC1S4/FLNA/FGFR1OP2/CHMP4C/PLAT/LNPK/ITGA2/CDKN1A/MSX2/EXT1";"BP"
"GO:0090150";"GO:0090150";"establishment of protein localization to membrane";244;0.40834515344112;1.67833890623675;3.25460858085802e-06;0.000333454633547558;0.000287655709473434;2794;"tags=40%, list=19%, signal=33%";"ERBB2/MTCH1/CCDC47/RAB10/RACK1/GET1/CLSTN1/ATP6AP1/EMC10/RAB11B/SRP9/BAG6/EMC4/SSR2/TOMM20/GOLPH3/TIMM13/TOMM7/SEC62/SCARB2/RAB7A/CD24/CHP1/NDUFA13/CIB1/ACSL3/TMCO1/SEC61A1/AKT2/RAB3GAP1/CLN3/TMEM147/SRPRB/SPTBN1/TOMM5/ATP2C1/WDR83OS/CHMP4B/EMC7/CALM3/ROMO1/MACF1/SEC63/ATP13A1/BAX/SRPRA/STOM/GORASP2/TCAF1/CSK/RAB11A/MTCH2/EMC3/SORL1/SEC61G/ATP1B1/TRAM1/MAIP1/HSPA5/TIMM8B/COMMD1/NPC1/SSR3/RAB5IF/GOLGA7/SGTA/VAMP3/BBS2/ZDHHC6/ZFAND2B/RAB8A/TIMM9/VPS37B/ZDHHC20/TOMM40/ARL6IP1/RAB3IP/ZDHHC7/SSR1/NOMO1/ATG3/STX3/GGA1/CAMLG/TOMM22/EMC2/RAB3GAP2/TIMM10/YIF1B/ZDHHC4/EMC6/TIMM22/VPS37C/TIMM8A/ICMT/ZDHHC12/ZDHHC9/BLZF1";"BP"
"GO:0072594";"GO:0072594";"establishment of protein localization to organelle";428;0.355965503990233;1.54212437295022;4.1631193091595e-06;0.000419183047680887;0.000361609600973455;3295;"tags=42%, list=22%, signal=34%";"XBP1/MTCH1/ADAR/SQSTM1/RAB10/HSP90AA1/LMNA/HSPA8/CCT6A/LAMP1/CDH1/GET1/TXNIP/CFL1/PEX13/M6PR/HSPD1/SRP9/PPP3R1/BAG6/TOMM20/GOLPH3/TIMM13/TOMM7/LMAN1/USP9X/ELAVL1/SEC62/SCARB2/RAB7A/APOD/FIS1/CHP1/NDUFA13/JUP/CLU/TP53/SEC61A1/BCAP31/PIK3R2/GCC2/HERPUD1/RAB3GAP1/NUTF2/SPCS1/EP300/SRPRB/LAMP2/VPS41/TOMM5/APPL2/CHMP4B/HSPA4/ATP5IF1/DNAJA1/PPP1R10/CALM3/ROMO1/SEC13/PTTG1IP/UBL5/SEC63/EDEM1/BAX/TSPO/SRPRA/HK1/NCOA4/ATF2/AIFM1/VPS54/BNIP3L/TIMM44/RAB11A/KPNA4/MTCH2/SORL1/KPNA6/SEC61G/PITRM1/NABP2/MON1B/TRAM1/MAIP1/NUP153/NUP62/NUP133/PPP3CA/PARL/HSPA5/TIMM50/GRPEL1/TIMM8B/HYAL2/RHOU/USP7/HK2/GSK3A/SSR3/SPCS3/BAG3/ATG13/SNF8/SGTA/UBR4/HDAC3/ZFAND2B/PIN1/TIMM23/TIMM9/PIK3R4/AIP/VPS37B/TOMM40/AP3M1/FBXO7/VPS25/BAP1/UBAP1/TCP1/STAT3/STK4/GFER/CSNK2A2/TSPAN17/NUP93/TNPO1/SORT1/STAM2/PIK3R1/TOMM22/HAX1/KPNB1/NUP155/RAB3GAP2/WBP2/TIMM10/TIMM21/NUP50/NR4A1/YWHAB/NUP54/NOTCH1/VPS13D/TIMM22/CBLB/HEATR3/NFKBIA/SH3GLB1/STK3/VPS37C/TIMM8A/PAQR3/ZDHHC12/RALA/UBE2J2/KPNA3/FLNA/INSIG1/SNX16/CDKN1A/IPO11/TRAF3IP2/CRY2/LAPTM5/CSE1L/BECN1/MDFIC/TNFAIP3/EIF4ENIF1/SMURF1/EPS15/ZPR1/SNUPN/TIMM10B/MAN1A1/TSG101/BID/IFT122";"BP"
"GO:0046718";"GO:0046718";"symbiont entry into host cell";121;0.476901409784471;1.80789766270162;5.67226404578652e-06;0.000561458000464293;0.000484343545461807;2217;"tags=31%, list=15%, signal=27%";"VAMP8/LAMP1/BSG/CD74/NECTIN2/CD46/F11R/CTSB/GRK2/KIAA0319L/SCARB2/JPT2/SLC1A5/SLC7A1/HSPA1A/ITGB6/ITGB1/DAG1/NECTIN4/DYNLT1/ITGAV/P4HB/SIVA1/LGALS1/CD81/ITGB5/NUP153/SLC52A2/TFRC/HYAL2/MYH9/NPC1/INSR/RNASEK/SLC20A2/CXCR4/ZNF639/TRIM38";"BP"
"GO:0007005";"GO:0007005";"mitochondrion organization";387;0.365553083019019;1.5710110391696;5.81892377634443e-06;0.000566375247564192;0.00048858542444885;3540;"tags=45%, list=24%, signal=35%";"TACO1/MTCH1/SQSTM1/MT-ND1/LMNA/COX7A2L/NECTIN2/MT-ND6/MT-ND2/MT-ND4/HSPD1/COX16/MARCKS/TOMM20/NDUFS4/GOLPH3/TIMM13/MT-ND5/TOMM7/CHCHD2/DAP3/TNFSF10/FIS1/NDUFA13/SLC25A6/CLU/NDUFAF8/TP53/HSPA1A/SLC30A9/EP300/JTB/PET100/UCP2/NDUFS6/NDUFS7/TOMM5/ATP5F1D/HSPA9/ATP5IF1/CALM3/ROMO1/ARMCX3/SLIRP/SIVA1/POLDIP2/EIF2S1/PSMD10/BAX/UQCC2/AFG3L2/NDUFS3/SSBP1/ATF2/SLC35F6/CLPP/AIFM1/VPS54/HIGD2A/BNIP3L/NIPSNAP2/DNAJA3/SHARPIN/SLC9A1/MTCH2/MICOS10/NDUFC2/NDUFAF3/TMEM11/COX17/TIMMDC1/TMEM14A/COA4/PPIF/MAIP1/HIGD1A/STOML2/HSD17B10/PARL/CCAR2/NDUFS8/TIMM50/TIMM8B/YME1L1/TFRC/OCIAD2/MCU/PRKACA/STMP1/ALKBH7/HK2/GSK3A/FAM162A/ACAA2/COA6/RAB5IF/RALBP1/PRDX3/SURF1/NDUFS5/EIF2AK3/TIMM9/PARP1/TOMM40/BAK1/CHCHD10/STAT3/IFI6/RAP1GDS1/IER3/NDUFAF2/BCL2L13/ATG3/CHCHD3/BCL2L11/TFAM/VAT1/TOMM22/COA8/MICOS13/PGAM5/TIMM10/TIMM21/SLC25A4/COA3/ECSIT/SDHAF1/NOA1/SLC25A5/DDHD2/VPS13D/PYCARD/TIMM22/LIG3/BIK/LIPA/HMGCL/TIMM8A/RALA/ENDOG/PET117/RAB29/SCO2/PISD/BAD/FMC1/SMIM20/COL6A1/ZNF205/BOK/CHCHD7/WASF1/MAN2A1/PTCD2/PPP2CB/MTM1/TMEM70/TIMM10B/BID/TRIAP1/MIGA1/ATP7A/DNAJC11/LETM1/MTX3/ATP23/USP30/NDUFAF1/FXN/NUBPL/APOO/GCLM/GCLC";"BP"
"GO:0007596";"GO:0007596";"blood coagulation";205;0.41740267580736;1.68309812496043;7.28100511083688e-06;0.00069706671880799;0.000601326841423042;2906;"tags=21%, list=19%, signal=18%";"HSPB1/ACTB/ACTG1/CD9/GNAQ/CSRP1/PRDX2/ANXA2/PPIA/F11R/PDIA3/GNA13/LMAN1/ADGRG1/ANXA5/COL3A1/TSPAN9/USF1/RAB27A/CLIC1/TLN1/APOE/FN1/MYH9/THBS1/DGKZ/SRF/FIBP/VAV2/RAP2B/ITPK1/ANO6/PDGFB/JMJD1C/GGCX/VAV3/DTNBP1/PABPC4/ENPP4/BLOC1S4/FLNA/PLAT/LNPK/ITGA2";"BP"
"GO:0001912";"GO:0001912";"positive regulation of leukocyte mediated cytotoxicity";49;0.626554373750188;2.05245846047849;7.59328633336339e-06;0.00070875795975022;0.000611412327931607;1306;"tags=14%, list=9%, signal=13%";"B2M/LAMP1/NECTIN2/AZGP1/AP1G1/FADD/STX7";"BP"
"GO:0034976";"GO:0034976";"response to endoplasmic reticulum stress";267;0.38861788591762;1.60624815530522;7.64584785346984e-06;0.00070875795975022;0.000611412327931607;3133;"tags=42%, list=21%, signal=34%";"XBP1/EEF2/CCND1/OS9/CCDC47/RACK1/APP/AGR2/AFF4/GRINA/RHBDD2/BAG6/MARCKS/PDIA3/SEC16A/CREB3L1/UFC1/STT3B/TMED2/MAN1A2/EIF4G1/FIS1/HM13/RNF7/SERP1/CLU/PDIA6/TMCO1/TP53/UBXN6/BCAP31/PIK3R2/HSPA1A/TMEM33/AKT2/STUB1/HERPUD1/ATP2A2/ERLEC1/CALR/AUP1/P4HB/CANX/MANF/EIF2S1/AMFR/EDEM1/BAX/TMBIM6/RNFT1/SEL1L/AIFM1/JUN/DERL2/GORASP2/TNFRSF10B/DERL1/DDRGK1/DNAJC10/NFE2L1/BFAR/PSMC6/ERO1A/CREB3/PARP6/HSPA5/VCP/SERINC3/HSP90B1/UBE2G2/SELENOK/NR1H2/THBS1/SGTA/EIF2AK3/SELENOS/ERLIN2/SYVN1/TMUB1/LPCAT3/BAK1/TXNDC12/ATP2A3/TOR1A/UFL1/FAF1/BCL2L11/ERMP1/PIK3R1/MAN1C1/PTPN1/TRAF2/DNAJB2/NCK1/PDIA4/TMEM129/UBE2J1/UBXN1/UFD1/ERP29/ZDHHC9/UBE2J2/SDF2L1/DNAJC3/TMEM258/TRIM25/NRBF2/MAP3K20/UBAC2/EDEM2/WFS1/BOK/NCK2";"BP"
"GO:0015837";"GO:0015837";"amine transport";65;0.568568843790446;1.9842138615683;8.13725767872715e-06;0.000742524763183853;0.000640541369249805;2681;"tags=22%, list=18%, signal=18%";"SLC12A2/SLC44A2/GRK2/SLC44A1/RAB3GAP1/ITGB1/SLC38A2/SEPTIN2/ARL6IP5/FLVCR1/ARL6IP1/TOR1A/PER2/DTNBP1";"BP"
